"contador";"tiempo";"numero1";"numero2";"numero3";"jornada"
16921;"04:42:00";4;42;0;Madrugada
16922;"04:42:01";4;42;1;Madrugada
16923;"04:42:02";4;42;2;Madrugada
16924;"04:42:03";4;42;3;Madrugada
16925;"04:42:04";4;42;4;Madrugada
16926;"04:42:05";4;42;5;Madrugada
16927;"04:42:06";4;42;6;Madrugada
16928;"04:42:07";4;42;7;Madrugada
16929;"04:42:08";4;42;8;Madrugada
16930;"04:42:09";4;42;9;Madrugada
16931;"04:42:10";4;42;10;Madrugada
16932;"04:42:11";4;42;11;Madrugada
16933;"04:42:12";4;42;12;Madrugada
16934;"04:42:13";4;42;13;Madrugada
16935;"04:42:14";4;42;14;Madrugada
16936;"04:42:15";4;42;15;Madrugada
16937;"04:42:16";4;42;16;Madrugada
16938;"04:42:17";4;42;17;Madrugada
16939;"04:42:18";4;42;18;Madrugada
16940;"04:42:19";4;42;19;Madrugada
16941;"04:42:20";4;42;20;Madrugada
16942;"04:42:21";4;42;21;Madrugada
16943;"04:42:22";4;42;22;Madrugada
16944;"04:42:23";4;42;23;Madrugada
16945;"04:42:24";4;42;24;Madrugada
16946;"04:42:25";4;42;25;Madrugada
16947;"04:42:26";4;42;26;Madrugada
16948;"04:42:27";4;42;27;Madrugada
16949;"04:42:28";4;42;28;Madrugada
16950;"04:42:29";4;42;29;Madrugada
16951;"04:42:30";4;42;30;Madrugada
16952;"04:42:31";4;42;31;Madrugada
16953;"04:42:32";4;42;32;Madrugada
16954;"04:42:33";4;42;33;Madrugada
16955;"04:42:34";4;42;34;Madrugada
16956;"04:42:35";4;42;35;Madrugada
16957;"04:42:36";4;42;36;Madrugada
16958;"04:42:37";4;42;37;Madrugada
16959;"04:42:38";4;42;38;Madrugada
16960;"04:42:39";4;42;39;Madrugada
16961;"04:42:40";4;42;40;Madrugada
16962;"04:42:41";4;42;41;Madrugada
16963;"04:42:42";4;42;42;Madrugada
16964;"04:42:43";4;42;43;Madrugada
16965;"04:42:44";4;42;44;Madrugada
16966;"04:42:45";4;42;45;Madrugada
16967;"04:42:46";4;42;46;Madrugada
16968;"04:42:47";4;42;47;Madrugada
16969;"04:42:48";4;42;48;Madrugada
16970;"04:42:49";4;42;49;Madrugada
16971;"04:42:50";4;42;50;Madrugada
16972;"04:42:51";4;42;51;Madrugada
16973;"04:42:52";4;42;52;Madrugada
16974;"04:42:53";4;42;53;Madrugada
16975;"04:42:54";4;42;54;Madrugada
16976;"04:42:55";4;42;55;Madrugada
16977;"04:42:56";4;42;56;Madrugada
16978;"04:42:57";4;42;57;Madrugada
16979;"04:42:58";4;42;58;Madrugada
16980;"04:42:59";4;42;59;Madrugada
16981;"04:43:00";4;43;0;Madrugada
16982;"04:43:01";4;43;1;Madrugada
16983;"04:43:02";4;43;2;Madrugada
16984;"04:43:03";4;43;3;Madrugada
16985;"04:43:04";4;43;4;Madrugada
16986;"04:43:05";4;43;5;Madrugada
16987;"04:43:06";4;43;6;Madrugada
16988;"04:43:07";4;43;7;Madrugada
16989;"04:43:08";4;43;8;Madrugada
16990;"04:43:09";4;43;9;Madrugada
16991;"04:43:10";4;43;10;Madrugada
16992;"04:43:11";4;43;11;Madrugada
16993;"04:43:12";4;43;12;Madrugada
16994;"04:43:13";4;43;13;Madrugada
16995;"04:43:14";4;43;14;Madrugada
16996;"04:43:15";4;43;15;Madrugada
16997;"04:43:16";4;43;16;Madrugada
16998;"04:43:17";4;43;17;Madrugada
16999;"04:43:18";4;43;18;Madrugada
17000;"04:43:19";4;43;19;Madrugada
17001;"04:43:20";4;43;20;Madrugada
17002;"04:43:21";4;43;21;Madrugada
17003;"04:43:22";4;43;22;Madrugada
17004;"04:43:23";4;43;23;Madrugada
17005;"04:43:24";4;43;24;Madrugada
17006;"04:43:25";4;43;25;Madrugada
17007;"04:43:26";4;43;26;Madrugada
17008;"04:43:27";4;43;27;Madrugada
17009;"04:43:28";4;43;28;Madrugada
17010;"04:43:29";4;43;29;Madrugada
17011;"04:43:30";4;43;30;Madrugada
17012;"04:43:31";4;43;31;Madrugada
17013;"04:43:32";4;43;32;Madrugada
17014;"04:43:33";4;43;33;Madrugada
17015;"04:43:34";4;43;34;Madrugada
17016;"04:43:35";4;43;35;Madrugada
17017;"04:43:36";4;43;36;Madrugada
17018;"04:43:37";4;43;37;Madrugada
17019;"04:43:38";4;43;38;Madrugada
17020;"04:43:39";4;43;39;Madrugada
17021;"04:43:40";4;43;40;Madrugada
17022;"04:43:41";4;43;41;Madrugada
17023;"04:43:42";4;43;42;Madrugada
17024;"04:43:43";4;43;43;Madrugada
17025;"04:43:44";4;43;44;Madrugada
17026;"04:43:45";4;43;45;Madrugada
17027;"04:43:46";4;43;46;Madrugada
17028;"04:43:47";4;43;47;Madrugada
17029;"04:43:48";4;43;48;Madrugada
17030;"04:43:49";4;43;49;Madrugada
17031;"04:43:50";4;43;50;Madrugada
17032;"04:43:51";4;43;51;Madrugada
17033;"04:43:52";4;43;52;Madrugada
17034;"04:43:53";4;43;53;Madrugada
17035;"04:43:54";4;43;54;Madrugada
17036;"04:43:55";4;43;55;Madrugada
17037;"04:43:56";4;43;56;Madrugada
17038;"04:43:57";4;43;57;Madrugada
17039;"04:43:58";4;43;58;Madrugada
17040;"04:43:59";4;43;59;Madrugada
17041;"04:44:00";4;44;0;Madrugada
17042;"04:44:01";4;44;1;Madrugada
17043;"04:44:02";4;44;2;Madrugada
17044;"04:44:03";4;44;3;Madrugada
17045;"04:44:04";4;44;4;Madrugada
17046;"04:44:05";4;44;5;Madrugada
17047;"04:44:06";4;44;6;Madrugada
17048;"04:44:07";4;44;7;Madrugada
17049;"04:44:08";4;44;8;Madrugada
17050;"04:44:09";4;44;9;Madrugada
17051;"04:44:10";4;44;10;Madrugada
17052;"04:44:11";4;44;11;Madrugada
17053;"04:44:12";4;44;12;Madrugada
17054;"04:44:13";4;44;13;Madrugada
17055;"04:44:14";4;44;14;Madrugada
17056;"04:44:15";4;44;15;Madrugada
17057;"04:44:16";4;44;16;Madrugada
17058;"04:44:17";4;44;17;Madrugada
17059;"04:44:18";4;44;18;Madrugada
17060;"04:44:19";4;44;19;Madrugada
17061;"04:44:20";4;44;20;Madrugada
17062;"04:44:21";4;44;21;Madrugada
17063;"04:44:22";4;44;22;Madrugada
17064;"04:44:23";4;44;23;Madrugada
17065;"04:44:24";4;44;24;Madrugada
17066;"04:44:25";4;44;25;Madrugada
17067;"04:44:26";4;44;26;Madrugada
17068;"04:44:27";4;44;27;Madrugada
17069;"04:44:28";4;44;28;Madrugada
17070;"04:44:29";4;44;29;Madrugada
17071;"04:44:30";4;44;30;Madrugada
17072;"04:44:31";4;44;31;Madrugada
17073;"04:44:32";4;44;32;Madrugada
17074;"04:44:33";4;44;33;Madrugada
17075;"04:44:34";4;44;34;Madrugada
17076;"04:44:35";4;44;35;Madrugada
17077;"04:44:36";4;44;36;Madrugada
17078;"04:44:37";4;44;37;Madrugada
17079;"04:44:38";4;44;38;Madrugada
17080;"04:44:39";4;44;39;Madrugada
17081;"04:44:40";4;44;40;Madrugada
17082;"04:44:41";4;44;41;Madrugada
17083;"04:44:42";4;44;42;Madrugada
17084;"04:44:43";4;44;43;Madrugada
17085;"04:44:44";4;44;44;Madrugada
17086;"04:44:45";4;44;45;Madrugada
17087;"04:44:46";4;44;46;Madrugada
17088;"04:44:47";4;44;47;Madrugada
17089;"04:44:48";4;44;48;Madrugada
17090;"04:44:49";4;44;49;Madrugada
17091;"04:44:50";4;44;50;Madrugada
17092;"04:44:51";4;44;51;Madrugada
17093;"04:44:52";4;44;52;Madrugada
17094;"04:44:53";4;44;53;Madrugada
17095;"04:44:54";4;44;54;Madrugada
17096;"04:44:55";4;44;55;Madrugada
17097;"04:44:56";4;44;56;Madrugada
17098;"04:44:57";4;44;57;Madrugada
17099;"04:44:58";4;44;58;Madrugada
17100;"04:44:59";4;44;59;Madrugada
17101;"04:45:00";4;45;0;Madrugada
17102;"04:45:01";4;45;1;Madrugada
17103;"04:45:02";4;45;2;Madrugada
17104;"04:45:03";4;45;3;Madrugada
17105;"04:45:04";4;45;4;Madrugada
17106;"04:45:05";4;45;5;Madrugada
17107;"04:45:06";4;45;6;Madrugada
17108;"04:45:07";4;45;7;Madrugada
17109;"04:45:08";4;45;8;Madrugada
17110;"04:45:09";4;45;9;Madrugada
17111;"04:45:10";4;45;10;Madrugada
17112;"04:45:11";4;45;11;Madrugada
17113;"04:45:12";4;45;12;Madrugada
17114;"04:45:13";4;45;13;Madrugada
17115;"04:45:14";4;45;14;Madrugada
17116;"04:45:15";4;45;15;Madrugada
17117;"04:45:16";4;45;16;Madrugada
17118;"04:45:17";4;45;17;Madrugada
17119;"04:45:18";4;45;18;Madrugada
17120;"04:45:19";4;45;19;Madrugada
17121;"04:45:20";4;45;20;Madrugada
17122;"04:45:21";4;45;21;Madrugada
17123;"04:45:22";4;45;22;Madrugada
17124;"04:45:23";4;45;23;Madrugada
17125;"04:45:24";4;45;24;Madrugada
17126;"04:45:25";4;45;25;Madrugada
17127;"04:45:26";4;45;26;Madrugada
17128;"04:45:27";4;45;27;Madrugada
17129;"04:45:28";4;45;28;Madrugada
17130;"04:45:29";4;45;29;Madrugada
17131;"04:45:30";4;45;30;Madrugada
17132;"04:45:31";4;45;31;Madrugada
17133;"04:45:32";4;45;32;Madrugada
17134;"04:45:33";4;45;33;Madrugada
17135;"04:45:34";4;45;34;Madrugada
17136;"04:45:35";4;45;35;Madrugada
17137;"04:45:36";4;45;36;Madrugada
17138;"04:45:37";4;45;37;Madrugada
17139;"04:45:38";4;45;38;Madrugada
17140;"04:45:39";4;45;39;Madrugada
17141;"04:45:40";4;45;40;Madrugada
17142;"04:45:41";4;45;41;Madrugada
17143;"04:45:42";4;45;42;Madrugada
17144;"04:45:43";4;45;43;Madrugada
17145;"04:45:44";4;45;44;Madrugada
17146;"04:45:45";4;45;45;Madrugada
17147;"04:45:46";4;45;46;Madrugada
17148;"04:45:47";4;45;47;Madrugada
17149;"04:45:48";4;45;48;Madrugada
17150;"04:45:49";4;45;49;Madrugada
17151;"04:45:50";4;45;50;Madrugada
17152;"04:45:51";4;45;51;Madrugada
17153;"04:45:52";4;45;52;Madrugada
17154;"04:45:53";4;45;53;Madrugada
17155;"04:45:54";4;45;54;Madrugada
17156;"04:45:55";4;45;55;Madrugada
17157;"04:45:56";4;45;56;Madrugada
17158;"04:45:57";4;45;57;Madrugada
17159;"04:45:58";4;45;58;Madrugada
17160;"04:45:59";4;45;59;Madrugada
17161;"04:46:00";4;46;0;Madrugada
17162;"04:46:01";4;46;1;Madrugada
17163;"04:46:02";4;46;2;Madrugada
17164;"04:46:03";4;46;3;Madrugada
17165;"04:46:04";4;46;4;Madrugada
17166;"04:46:05";4;46;5;Madrugada
17167;"04:46:06";4;46;6;Madrugada
17168;"04:46:07";4;46;7;Madrugada
17169;"04:46:08";4;46;8;Madrugada
17170;"04:46:09";4;46;9;Madrugada
17171;"04:46:10";4;46;10;Madrugada
17172;"04:46:11";4;46;11;Madrugada
17173;"04:46:12";4;46;12;Madrugada
17174;"04:46:13";4;46;13;Madrugada
17175;"04:46:14";4;46;14;Madrugada
17176;"04:46:15";4;46;15;Madrugada
17177;"04:46:16";4;46;16;Madrugada
17178;"04:46:17";4;46;17;Madrugada
17179;"04:46:18";4;46;18;Madrugada
17180;"04:46:19";4;46;19;Madrugada
17181;"04:46:20";4;46;20;Madrugada
17182;"04:46:21";4;46;21;Madrugada
17183;"04:46:22";4;46;22;Madrugada
17184;"04:46:23";4;46;23;Madrugada
17185;"04:46:24";4;46;24;Madrugada
17186;"04:46:25";4;46;25;Madrugada
17187;"04:46:26";4;46;26;Madrugada
17188;"04:46:27";4;46;27;Madrugada
17189;"04:46:28";4;46;28;Madrugada
17190;"04:46:29";4;46;29;Madrugada
17191;"04:46:30";4;46;30;Madrugada
17192;"04:46:31";4;46;31;Madrugada
17193;"04:46:32";4;46;32;Madrugada
17194;"04:46:33";4;46;33;Madrugada
17195;"04:46:34";4;46;34;Madrugada
17196;"04:46:35";4;46;35;Madrugada
17197;"04:46:36";4;46;36;Madrugada
17198;"04:46:37";4;46;37;Madrugada
17199;"04:46:38";4;46;38;Madrugada
17200;"04:46:39";4;46;39;Madrugada
17201;"04:46:40";4;46;40;Madrugada
17202;"04:46:41";4;46;41;Madrugada
17203;"04:46:42";4;46;42;Madrugada
17204;"04:46:43";4;46;43;Madrugada
17205;"04:46:44";4;46;44;Madrugada
17206;"04:46:45";4;46;45;Madrugada
17207;"04:46:46";4;46;46;Madrugada
17208;"04:46:47";4;46;47;Madrugada
17209;"04:46:48";4;46;48;Madrugada
17210;"04:46:49";4;46;49;Madrugada
17211;"04:46:50";4;46;50;Madrugada
17212;"04:46:51";4;46;51;Madrugada
17213;"04:46:52";4;46;52;Madrugada
17214;"04:46:53";4;46;53;Madrugada
17215;"04:46:54";4;46;54;Madrugada
17216;"04:46:55";4;46;55;Madrugada
17217;"04:46:56";4;46;56;Madrugada
17218;"04:46:57";4;46;57;Madrugada
17219;"04:46:58";4;46;58;Madrugada
17220;"04:46:59";4;46;59;Madrugada
17221;"04:47:00";4;47;0;Madrugada
17222;"04:47:01";4;47;1;Madrugada
17223;"04:47:02";4;47;2;Madrugada
17224;"04:47:03";4;47;3;Madrugada
17225;"04:47:04";4;47;4;Madrugada
17226;"04:47:05";4;47;5;Madrugada
17227;"04:47:06";4;47;6;Madrugada
17228;"04:47:07";4;47;7;Madrugada
17229;"04:47:08";4;47;8;Madrugada
17230;"04:47:09";4;47;9;Madrugada
17231;"04:47:10";4;47;10;Madrugada
17232;"04:47:11";4;47;11;Madrugada
17233;"04:47:12";4;47;12;Madrugada
17234;"04:47:13";4;47;13;Madrugada
17235;"04:47:14";4;47;14;Madrugada
17236;"04:47:15";4;47;15;Madrugada
17237;"04:47:16";4;47;16;Madrugada
17238;"04:47:17";4;47;17;Madrugada
17239;"04:47:18";4;47;18;Madrugada
17240;"04:47:19";4;47;19;Madrugada
17241;"04:47:20";4;47;20;Madrugada
17242;"04:47:21";4;47;21;Madrugada
17243;"04:47:22";4;47;22;Madrugada
17244;"04:47:23";4;47;23;Madrugada
17245;"04:47:24";4;47;24;Madrugada
17246;"04:47:25";4;47;25;Madrugada
17247;"04:47:26";4;47;26;Madrugada
17248;"04:47:27";4;47;27;Madrugada
17249;"04:47:28";4;47;28;Madrugada
17250;"04:47:29";4;47;29;Madrugada
17251;"04:47:30";4;47;30;Madrugada
17252;"04:47:31";4;47;31;Madrugada
17253;"04:47:32";4;47;32;Madrugada
17254;"04:47:33";4;47;33;Madrugada
17255;"04:47:34";4;47;34;Madrugada
17256;"04:47:35";4;47;35;Madrugada
17257;"04:47:36";4;47;36;Madrugada
17258;"04:47:37";4;47;37;Madrugada
17259;"04:47:38";4;47;38;Madrugada
17260;"04:47:39";4;47;39;Madrugada
17261;"04:47:40";4;47;40;Madrugada
17262;"04:47:41";4;47;41;Madrugada
17263;"04:47:42";4;47;42;Madrugada
17264;"04:47:43";4;47;43;Madrugada
17265;"04:47:44";4;47;44;Madrugada
17266;"04:47:45";4;47;45;Madrugada
17267;"04:47:46";4;47;46;Madrugada
17268;"04:47:47";4;47;47;Madrugada
17269;"04:47:48";4;47;48;Madrugada
17270;"04:47:49";4;47;49;Madrugada
17271;"04:47:50";4;47;50;Madrugada
17272;"04:47:51";4;47;51;Madrugada
17273;"04:47:52";4;47;52;Madrugada
17274;"04:47:53";4;47;53;Madrugada
17275;"04:47:54";4;47;54;Madrugada
17276;"04:47:55";4;47;55;Madrugada
17277;"04:47:56";4;47;56;Madrugada
17278;"04:47:57";4;47;57;Madrugada
17279;"04:47:58";4;47;58;Madrugada
17280;"04:47:59";4;47;59;Madrugada
17281;"04:48:00";4;48;0;Madrugada
17282;"04:48:01";4;48;1;Madrugada
17283;"04:48:02";4;48;2;Madrugada
17284;"04:48:03";4;48;3;Madrugada
17285;"04:48:04";4;48;4;Madrugada
17286;"04:48:05";4;48;5;Madrugada
17287;"04:48:06";4;48;6;Madrugada
17288;"04:48:07";4;48;7;Madrugada
17289;"04:48:08";4;48;8;Madrugada
17290;"04:48:09";4;48;9;Madrugada
17291;"04:48:10";4;48;10;Madrugada
17292;"04:48:11";4;48;11;Madrugada
17293;"04:48:12";4;48;12;Madrugada
17294;"04:48:13";4;48;13;Madrugada
17295;"04:48:14";4;48;14;Madrugada
17296;"04:48:15";4;48;15;Madrugada
17297;"04:48:16";4;48;16;Madrugada
17298;"04:48:17";4;48;17;Madrugada
17299;"04:48:18";4;48;18;Madrugada
17300;"04:48:19";4;48;19;Madrugada
17301;"04:48:20";4;48;20;Madrugada
17302;"04:48:21";4;48;21;Madrugada
17303;"04:48:22";4;48;22;Madrugada
17304;"04:48:23";4;48;23;Madrugada
17305;"04:48:24";4;48;24;Madrugada
17306;"04:48:25";4;48;25;Madrugada
17307;"04:48:26";4;48;26;Madrugada
17308;"04:48:27";4;48;27;Madrugada
17309;"04:48:28";4;48;28;Madrugada
17310;"04:48:29";4;48;29;Madrugada
17311;"04:48:30";4;48;30;Madrugada
17312;"04:48:31";4;48;31;Madrugada
17313;"04:48:32";4;48;32;Madrugada
17314;"04:48:33";4;48;33;Madrugada
17315;"04:48:34";4;48;34;Madrugada
17316;"04:48:35";4;48;35;Madrugada
17317;"04:48:36";4;48;36;Madrugada
17318;"04:48:37";4;48;37;Madrugada
17319;"04:48:38";4;48;38;Madrugada
17320;"04:48:39";4;48;39;Madrugada
17321;"04:48:40";4;48;40;Madrugada
17322;"04:48:41";4;48;41;Madrugada
17323;"04:48:42";4;48;42;Madrugada
17324;"04:48:43";4;48;43;Madrugada
17325;"04:48:44";4;48;44;Madrugada
17326;"04:48:45";4;48;45;Madrugada
17327;"04:48:46";4;48;46;Madrugada
17328;"04:48:47";4;48;47;Madrugada
17329;"04:48:48";4;48;48;Madrugada
17330;"04:48:49";4;48;49;Madrugada
17331;"04:48:50";4;48;50;Madrugada
17332;"04:48:51";4;48;51;Madrugada
17333;"04:48:52";4;48;52;Madrugada
17334;"04:48:53";4;48;53;Madrugada
17335;"04:48:54";4;48;54;Madrugada
17336;"04:48:55";4;48;55;Madrugada
17337;"04:48:56";4;48;56;Madrugada
17338;"04:48:57";4;48;57;Madrugada
17339;"04:48:58";4;48;58;Madrugada
17340;"04:48:59";4;48;59;Madrugada
17341;"04:49:00";4;49;0;Madrugada
17342;"04:49:01";4;49;1;Madrugada
17343;"04:49:02";4;49;2;Madrugada
17344;"04:49:03";4;49;3;Madrugada
17345;"04:49:04";4;49;4;Madrugada
17346;"04:49:05";4;49;5;Madrugada
17347;"04:49:06";4;49;6;Madrugada
17348;"04:49:07";4;49;7;Madrugada
17349;"04:49:08";4;49;8;Madrugada
17350;"04:49:09";4;49;9;Madrugada
17351;"04:49:10";4;49;10;Madrugada
17352;"04:49:11";4;49;11;Madrugada
17353;"04:49:12";4;49;12;Madrugada
17354;"04:49:13";4;49;13;Madrugada
17355;"04:49:14";4;49;14;Madrugada
17356;"04:49:15";4;49;15;Madrugada
17357;"04:49:16";4;49;16;Madrugada
17358;"04:49:17";4;49;17;Madrugada
17359;"04:49:18";4;49;18;Madrugada
17360;"04:49:19";4;49;19;Madrugada
17361;"04:49:20";4;49;20;Madrugada
17362;"04:49:21";4;49;21;Madrugada
17363;"04:49:22";4;49;22;Madrugada
17364;"04:49:23";4;49;23;Madrugada
17365;"04:49:24";4;49;24;Madrugada
17366;"04:49:25";4;49;25;Madrugada
17367;"04:49:26";4;49;26;Madrugada
17368;"04:49:27";4;49;27;Madrugada
17369;"04:49:28";4;49;28;Madrugada
17370;"04:49:29";4;49;29;Madrugada
17371;"04:49:30";4;49;30;Madrugada
17372;"04:49:31";4;49;31;Madrugada
17373;"04:49:32";4;49;32;Madrugada
17374;"04:49:33";4;49;33;Madrugada
17375;"04:49:34";4;49;34;Madrugada
17376;"04:49:35";4;49;35;Madrugada
17377;"04:49:36";4;49;36;Madrugada
17378;"04:49:37";4;49;37;Madrugada
17379;"04:49:38";4;49;38;Madrugada
17380;"04:49:39";4;49;39;Madrugada
17381;"04:49:40";4;49;40;Madrugada
17382;"04:49:41";4;49;41;Madrugada
17383;"04:49:42";4;49;42;Madrugada
17384;"04:49:43";4;49;43;Madrugada
17385;"04:49:44";4;49;44;Madrugada
17386;"04:49:45";4;49;45;Madrugada
17387;"04:49:46";4;49;46;Madrugada
17388;"04:49:47";4;49;47;Madrugada
17389;"04:49:48";4;49;48;Madrugada
17390;"04:49:49";4;49;49;Madrugada
17391;"04:49:50";4;49;50;Madrugada
17392;"04:49:51";4;49;51;Madrugada
17393;"04:49:52";4;49;52;Madrugada
17394;"04:49:53";4;49;53;Madrugada
17395;"04:49:54";4;49;54;Madrugada
17396;"04:49:55";4;49;55;Madrugada
17397;"04:49:56";4;49;56;Madrugada
17398;"04:49:57";4;49;57;Madrugada
17399;"04:49:58";4;49;58;Madrugada
17400;"04:49:59";4;49;59;Madrugada
17401;"04:50:00";4;50;0;Madrugada
17402;"04:50:01";4;50;1;Madrugada
17403;"04:50:02";4;50;2;Madrugada
17404;"04:50:03";4;50;3;Madrugada
17405;"04:50:04";4;50;4;Madrugada
17406;"04:50:05";4;50;5;Madrugada
17407;"04:50:06";4;50;6;Madrugada
17408;"04:50:07";4;50;7;Madrugada
17409;"04:50:08";4;50;8;Madrugada
17410;"04:50:09";4;50;9;Madrugada
17411;"04:50:10";4;50;10;Madrugada
17412;"04:50:11";4;50;11;Madrugada
17413;"04:50:12";4;50;12;Madrugada
17414;"04:50:13";4;50;13;Madrugada
17415;"04:50:14";4;50;14;Madrugada
17416;"04:50:15";4;50;15;Madrugada
17417;"04:50:16";4;50;16;Madrugada
17418;"04:50:17";4;50;17;Madrugada
17419;"04:50:18";4;50;18;Madrugada
17420;"04:50:19";4;50;19;Madrugada
17421;"04:50:20";4;50;20;Madrugada
17422;"04:50:21";4;50;21;Madrugada
17423;"04:50:22";4;50;22;Madrugada
17424;"04:50:23";4;50;23;Madrugada
17425;"04:50:24";4;50;24;Madrugada
17426;"04:50:25";4;50;25;Madrugada
17427;"04:50:26";4;50;26;Madrugada
17428;"04:50:27";4;50;27;Madrugada
17429;"04:50:28";4;50;28;Madrugada
17430;"04:50:29";4;50;29;Madrugada
17431;"04:50:30";4;50;30;Madrugada
17432;"04:50:31";4;50;31;Madrugada
17433;"04:50:32";4;50;32;Madrugada
17434;"04:50:33";4;50;33;Madrugada
17435;"04:50:34";4;50;34;Madrugada
17436;"04:50:35";4;50;35;Madrugada
17437;"04:50:36";4;50;36;Madrugada
17438;"04:50:37";4;50;37;Madrugada
17439;"04:50:38";4;50;38;Madrugada
17440;"04:50:39";4;50;39;Madrugada
17441;"04:50:40";4;50;40;Madrugada
17442;"04:50:41";4;50;41;Madrugada
17443;"04:50:42";4;50;42;Madrugada
17444;"04:50:43";4;50;43;Madrugada
17445;"04:50:44";4;50;44;Madrugada
17446;"04:50:45";4;50;45;Madrugada
17447;"04:50:46";4;50;46;Madrugada
17448;"04:50:47";4;50;47;Madrugada
17449;"04:50:48";4;50;48;Madrugada
17450;"04:50:49";4;50;49;Madrugada
17451;"04:50:50";4;50;50;Madrugada
17452;"04:50:51";4;50;51;Madrugada
17453;"04:50:52";4;50;52;Madrugada
17454;"04:50:53";4;50;53;Madrugada
17455;"04:50:54";4;50;54;Madrugada
17456;"04:50:55";4;50;55;Madrugada
17457;"04:50:56";4;50;56;Madrugada
17458;"04:50:57";4;50;57;Madrugada
17459;"04:50:58";4;50;58;Madrugada
17460;"04:50:59";4;50;59;Madrugada
17461;"04:51:00";4;51;0;Madrugada
17462;"04:51:01";4;51;1;Madrugada
17463;"04:51:02";4;51;2;Madrugada
17464;"04:51:03";4;51;3;Madrugada
17465;"04:51:04";4;51;4;Madrugada
17466;"04:51:05";4;51;5;Madrugada
17467;"04:51:06";4;51;6;Madrugada
17468;"04:51:07";4;51;7;Madrugada
17469;"04:51:08";4;51;8;Madrugada
17470;"04:51:09";4;51;9;Madrugada
17471;"04:51:10";4;51;10;Madrugada
17472;"04:51:11";4;51;11;Madrugada
17473;"04:51:12";4;51;12;Madrugada
17474;"04:51:13";4;51;13;Madrugada
17475;"04:51:14";4;51;14;Madrugada
17476;"04:51:15";4;51;15;Madrugada
17477;"04:51:16";4;51;16;Madrugada
17478;"04:51:17";4;51;17;Madrugada
17479;"04:51:18";4;51;18;Madrugada
17480;"04:51:19";4;51;19;Madrugada
17481;"04:51:20";4;51;20;Madrugada
17482;"04:51:21";4;51;21;Madrugada
17483;"04:51:22";4;51;22;Madrugada
17484;"04:51:23";4;51;23;Madrugada
17485;"04:51:24";4;51;24;Madrugada
17486;"04:51:25";4;51;25;Madrugada
17487;"04:51:26";4;51;26;Madrugada
17488;"04:51:27";4;51;27;Madrugada
17489;"04:51:28";4;51;28;Madrugada
17490;"04:51:29";4;51;29;Madrugada
17491;"04:51:30";4;51;30;Madrugada
17492;"04:51:31";4;51;31;Madrugada
17493;"04:51:32";4;51;32;Madrugada
17494;"04:51:33";4;51;33;Madrugada
17495;"04:51:34";4;51;34;Madrugada
17496;"04:51:35";4;51;35;Madrugada
17497;"04:51:36";4;51;36;Madrugada
17498;"04:51:37";4;51;37;Madrugada
17499;"04:51:38";4;51;38;Madrugada
17500;"04:51:39";4;51;39;Madrugada
17501;"04:51:40";4;51;40;Madrugada
17502;"04:51:41";4;51;41;Madrugada
17503;"04:51:42";4;51;42;Madrugada
17504;"04:51:43";4;51;43;Madrugada
17505;"04:51:44";4;51;44;Madrugada
17506;"04:51:45";4;51;45;Madrugada
17507;"04:51:46";4;51;46;Madrugada
17508;"04:51:47";4;51;47;Madrugada
17509;"04:51:48";4;51;48;Madrugada
17510;"04:51:49";4;51;49;Madrugada
17511;"04:51:50";4;51;50;Madrugada
17512;"04:51:51";4;51;51;Madrugada
17513;"04:51:52";4;51;52;Madrugada
17514;"04:51:53";4;51;53;Madrugada
17515;"04:51:54";4;51;54;Madrugada
17516;"04:51:55";4;51;55;Madrugada
17517;"04:51:56";4;51;56;Madrugada
17518;"04:51:57";4;51;57;Madrugada
17519;"04:51:58";4;51;58;Madrugada
17520;"04:51:59";4;51;59;Madrugada
17521;"04:52:00";4;52;0;Madrugada
17522;"04:52:01";4;52;1;Madrugada
17523;"04:52:02";4;52;2;Madrugada
17524;"04:52:03";4;52;3;Madrugada
17525;"04:52:04";4;52;4;Madrugada
17526;"04:52:05";4;52;5;Madrugada
17527;"04:52:06";4;52;6;Madrugada
17528;"04:52:07";4;52;7;Madrugada
17529;"04:52:08";4;52;8;Madrugada
17530;"04:52:09";4;52;9;Madrugada
17531;"04:52:10";4;52;10;Madrugada
17532;"04:52:11";4;52;11;Madrugada
17533;"04:52:12";4;52;12;Madrugada
17534;"04:52:13";4;52;13;Madrugada
17535;"04:52:14";4;52;14;Madrugada
17536;"04:52:15";4;52;15;Madrugada
17537;"04:52:16";4;52;16;Madrugada
17538;"04:52:17";4;52;17;Madrugada
17539;"04:52:18";4;52;18;Madrugada
17540;"04:52:19";4;52;19;Madrugada
17541;"04:52:20";4;52;20;Madrugada
17542;"04:52:21";4;52;21;Madrugada
17543;"04:52:22";4;52;22;Madrugada
17544;"04:52:23";4;52;23;Madrugada
17545;"04:52:24";4;52;24;Madrugada
17546;"04:52:25";4;52;25;Madrugada
17547;"04:52:26";4;52;26;Madrugada
17548;"04:52:27";4;52;27;Madrugada
17549;"04:52:28";4;52;28;Madrugada
17550;"04:52:29";4;52;29;Madrugada
17551;"04:52:30";4;52;30;Madrugada
17552;"04:52:31";4;52;31;Madrugada
17553;"04:52:32";4;52;32;Madrugada
17554;"04:52:33";4;52;33;Madrugada
